gl-pt,p,defaults,false
gl-pt,e,defaults,false
gl-pt,r,defaults,false
gl-pt,t,defaults,false
gl-pt,i,defaults,false
gl-pt,u,defaults,false
gl-pt,m,defaults,false
hi-ur,A,defaults,false
hi-ur,p,defaults,false
hi-ur,e,defaults,false
hi-ur,r,defaults,false
hi-ur,t,defaults,false
hi-ur,i,defaults,false
hi-ur,u,defaults,false
hi-ur,m,defaults,false
id-ms,A,defaults,false
id-ms,p,defaults,false
id-ms,e,defaults,false
id-ms,r,defaults,false
id-ms,t,defaults,false
id-ms,i,defaults,false
id-ms,u,defaults,false
id-ms,m,defaults,false
is-sv,A,defaults,false
is-sv,p,defaults,false
is-sv,e,defaults,false
is-sv,r,defaults,false
is-sv,t,defaults,false
is-sv,i,defaults,false
is-sv,u,defaults,false
is-sv,m,defaults,false
it-sc,A,defaults,false
it-sc,p,defaults,false
it-sc,e,defaults,false
it-sc,r,defaults,false
it-sc,t,defaults,false
it-sc,i,defaults,false
it-sc,u,defaults,false
it-sc,m,defaults,false
kk-tt,A,defaults,false
kk-tt,p,defaults,false
kk-tt,e,defaults,false
kk-tt,r,defaults,false
kk-tt,t,defaults,false
kk-tt,i,defaults,false
kk-tt,u,defaults,false
kk-tt,m,defaults,false
mk-bg,A,defaults,false
mk-bg,p,defaults,false
mk-bg,e,defaults,false
mk-bg,r,defaults,false
mk-bg,t,defaults,false
mk-bg,i,defaults,false
mk-bg,u,defaults,false
mk-bg,m,defaults,false
mk-sr,A,defaults,false
mk-sr,p,defaults,false
mk-sr,e,defaults,false
mk-sr,r,defaults,false
mk-sr,t,defaults,false
mk-sr,i,defaults,false
mk-sr,u,defaults,false
mk-sr,m,defaults,false
ms-id,A,defaults,false
ms-id,p,defaults,false
ms-id,e,defaults,false
ms-id,r,defaults,false
ms-id,t,defaults,false
ms-id,i,defaults,false
ms-id,u,defaults,false
ms-id,m,defaults,false
mt-ar,A,defaults,false
mt-ar,p,defaults,false
mt-ar,e,defaults,false
mt-ar,r,defaults,false
mt-ar,t,defaults,false
mt-ar,i,defaults,false
mt-ar,u,defaults,false
mt-ar,m,defaults,false
nl-af,A,defaults,false
nl-af,p,defaults,false
nl-af,e,defaults,false
nl-af,r,defaults,false
nl-af,t,defaults,false
nl-af,i,defaults,false
nl-af,u,defaults,false
nl-af,m,defaults,false
pt-ca,A,defaults,false
pt-ca,p,defaults,false
pt-ca,e,defaults,false
pt-ca,r,defaults,false
pt-ca,t,defaults,false
pt-ca,i,defaults,false
pt-ca,u,defaults,false
pt-ca,m,defaults,false
sh-sl,A,defaults,false
sh-sl,p,defaults,false
sh-sl,e,defaults,false
sh-sl,r,defaults,false
sh-sl,t,defaults,false
sh-sl,i,defaults,false
sh-sl,u,defaults,false
sh-sl,m,defaults,false
sl-sr,A,defaults,false
sl-sr,p,defaults,false
sl-sr,e,defaults,false
sl-sr,r,defaults,false
sl-sr,t,defaults,false
sl-sr,i,defaults,false
sl-sr,u,defaults,false
sl-sr,m,defaults,false
sv-da,A,defaults,false
sv-da,p,defaults,false
sv-da,e,defaults,false
sv-da,r,defaults,false
sv-da,t,defaults,false
sv-da,i,defaults,false
sv-da,u,defaults,false
sv-da,m,defaults,false
sv-is,A,defaults,false
sv-is,p,defaults,false
sv-is,e,defaults,false
sv-is,r,defaults,false
sv-is,t,defaults,false
sv-is,i,defaults,false
sv-is,u,defaults,false
sv-is,m,defaults,false
tt-kk,A,defaults,false
tt-kk,p,defaults,false
tt-kk,e,defaults,false
tt-kk,r,defaults,false
tt-kk,t,defaults,false
tt-kk,i,defaults,false
tt-kk,u,defaults,false
tt-kk,m,defaults,false
ur-hi,A,defaults,false
ur-hi,p,defaults,false
ur-hi,e,defaults,false
ur-hi,r,defaults,false
ur-hi,t,defaults,false
ur-hi,i,defaults,false
ur-hi,u,defaults,false
ur-hi,m,defaults,false
ca-eu,E,defaults,false
ca-eu,l,defaults,false
ca-eu,i,defaults,false
ca-eu,a,defaults,false
en-eu,E,defaults,false
en-eu,l,defaults,false
en-eu,i,defaults,false
en-eu,a,defaults,false
es-eu,E,defaults,false
es-eu,l,defaults,false
es-eu,i,defaults,false
es-eu,a,defaults,false
fr-eu,E,defaults,false
fr-eu,l,defaults,false
fr-eu,i,defaults,false
fr-eu,a,defaults,false
gl-eu,E,defaults,false
gl-eu,l,defaults,false
gl-eu,i,defaults,false
gl-eu,a,defaults,false
en-ig,F,defaults,false
en-ig,l,defaults,false
en-ig,o,defaults,false
en-ig,r,defaults,false
en-ig,e,defaults,false
en-ig,s,defaults,false
en-is,F,defaults,false
en-is,l,defaults,false
en-is,o,defaults,false
en-is,r,defaults,false
en-is,e,defaults,false
en-is,s,defaults,false
en-oc,F,defaults,false
en-oc,l,defaults,false
en-oc,o,defaults,false
en-oc,r,defaults,false
en-oc,e,defaults,false
en-oc,s,defaults,false
en-zu,G,defaults,false
en-zu,o,defaults,false
en-zu,g,defaults,false
en-zu,l,defaults,false
en-zu,e,defaults,false
an-es,G,defaults,false
an-es,o,defaults,false
an-es,g,defaults,false
an-es,l,defaults,false
an-es,e,defaults,false
af-zh,G,defaults,false
af-zh,o,defaults,false
af-zh,g,defaults,false
af-zh,l,defaults,false
af-zh,e,defaults,false
ar-zh,G,defaults,false
ar-zh,o,defaults,false
ar-zh,g,defaults,false
ar-zh,l,defaults,false
ar-zh,e,defaults,false
ast-es,G,defaults,false
ast-es,o,defaults,false
ast-es,g,defaults,false
ast-es,l,defaults,false
ast-es,e,defaults,false
az-zh,G,defaults,false
az-zh,o,defaults,false
az-zh,g,defaults,false
az-zh,l,defaults,false
az-zh,e,defaults,false
be-tarask-zh,G,defaults,false
be-tarask-zh,o,defaults,false
be-tarask-zh,g,defaults,false
be-tarask-zh,l,defaults,false
be-tarask-zh,e,defaults,false
be-zh,G,defaults,false
be-zh,o,defaults,false
be-zh,g,defaults,false
be-zh,l,defaults,false
be-zh,e,defaults,false
bg-zh,G,defaults,false
bg-zh,o,defaults,false
bg-zh,g,defaults,false
bg-zh,l,defaults,false
bg-zh,e,defaults,false
bn-zh,G,defaults,false
bn-zh,o,defaults,false
bn-zh,g,defaults,false
bn-zh,l,defaults,false
bn-zh,e,defaults,false
bs-zh,G,defaults,false
bs-zh,o,defaults,false
bs-zh,g,defaults,false
bs-zh,l,defaults,false
bs-zh,e,defaults,false
ca-es,G,defaults,false
ca-es,o,defaults,false
ca-es,g,defaults,false
ca-es,l,defaults,false
ca-es,e,defaults,false
ca-gl,G,defaults,false
ca-gl,o,defaults,false
ca-gl,g,defaults,false
ca-gl,l,defaults,false
ca-gl,e,defaults,false
ca-simple,G,defaults,false
ca-simple,o,defaults,false
ca-simple,g,defaults,false
ca-simple,l,defaults,false
ca-simple,e,defaults,false
ca-zh,G,defaults,false
ca-zh,o,defaults,false
ca-zh,g,defaults,false
ca-zh,l,defaults,false
ca-zh,e,defaults,false
ceb-zh,G,defaults,false
ceb-zh,o,defaults,false
ceb-zh,g,defaults,false
ceb-zh,l,defaults,false
ceb-zh,e,defaults,false
co-zh,G,defaults,false
co-zh,o,defaults,false
co-zh,g,defaults,false
co-zh,l,defaults,false
co-zh,e,defaults,false
cs-zh,G,defaults,false
cs-zh,o,defaults,false
cs-zh,g,defaults,false
cs-zh,l,defaults,false
cs-zh,e,defaults,false
cy-zh,G,defaults,false
cy-zh,o,defaults,false
cy-zh,g,defaults,false
cy-zh,l,defaults,false
cy-zh,e,defaults,false
da-zh,G,defaults,false
da-zh,o,defaults,false
da-zh,g,defaults,false
da-zh,l,defaults,false
da-zh,e,defaults,false
de-zh,G,defaults,false
de-zh,o,defaults,false
de-zh,g,defaults,false
de-zh,l,defaults,false
de-zh,e,defaults,false
el-zh,G,defaults,false
el-zh,o,defaults,false
el-zh,g,defaults,false
el-zh,l,defaults,false
el-zh,e,defaults,false
en-ca,G,defaults,false
en-ca,o,defaults,false
en-ca,g,defaults,false
en-ca,l,defaults,false
en-ca,e,defaults,false
en-es,G,defaults,false
en-es,o,defaults,false
en-es,g,defaults,false
en-es,l,defaults,false
en-es,e,defaults,false
en-fr,G,defaults,false
en-fr,o,defaults,false
en-fr,g,defaults,false
en-fr,l,defaults,false
en-fr,e,defaults,false
en-ha,G,defaults,false
en-ha,o,defaults,false
en-ha,g,defaults,false
en-ha,l,defaults,false
en-ha,e,defaults,false
en-it,G,defaults,false
en-it,o,defaults,false
en-it,g,defaults,false
en-it,l,defaults,false
en-it,e,defaults,false
en-sh,G,defaults,false
en-sh,o,defaults,false
en-sh,g,defaults,false
en-sh,l,defaults,false
en-sh,e,defaults,false
en-zh,G,defaults,false
en-zh,o,defaults,false
en-zh,g,defaults,false
en-zh,l,defaults,false
en-zh,e,defaults,false
eo-zh,G,defaults,false
eo-zh,o,defaults,false
eo-zh,g,defaults,false
eo-zh,l,defaults,false
eo-zh,e,defaults,false
es-ha,G,defaults,false
es-ha,o,defaults,false
es-ha,g,defaults,false
es-ha,l,defaults,false
es-ha,e,defaults,false
es-simple,G,defaults,false
es-simple,o,defaults,false
es-simple,g,defaults,false
es-simple,l,defaults,false
es-simple,e,defaults,false
es-zh,G,defaults,false
es-zh,o,defaults,false
es-zh,g,defaults,false
es-zh,l,defaults,false
es-zh,e,defaults,false
et-zh,G,defaults,false
et-zh,o,defaults,false
et-zh,g,defaults,false
et-zh,l,defaults,false
et-zh,e,defaults,false
eu-ca,G,defaults,false
eu-ca,o,defaults,false
eu-ca,g,defaults,false
eu-ca,l,defaults,false
eu-ca,e,defaults,false
eu-es,G,defaults,false
eu-es,o,defaults,false
eu-es,g,defaults,false
eu-es,l,defaults,false
eu-es,e,defaults,false
eu-fr,G,defaults,false
eu-fr,o,defaults,false
eu-fr,g,defaults,false
eu-fr,l,defaults,false
eu-fr,e,defaults,false
eu-gl,G,defaults,false
eu-gl,o,defaults,false
eu-gl,g,defaults,false
eu-gl,l,defaults,false
eu-gl,e,defaults,false
eu-simple,G,defaults,false
eu-simple,o,defaults,false
eu-simple,g,defaults,false
eu-simple,l,defaults,false
eu-simple,e,defaults,false
eu-zh,G,defaults,false
eu-zh,o,defaults,false
eu-zh,g,defaults,false
eu-zh,l,defaults,false
eu-zh,e,defaults,false
fa-zh,G,defaults,false
fa-zh,o,defaults,false
fa-zh,g,defaults,false
fa-zh,l,defaults,false
fa-zh,e,defaults,false
fi-zh,G,defaults,false
fi-zh,o,defaults,false
fi-zh,g,defaults,false
fi-zh,l,defaults,false
fi-zh,e,defaults,false
fr-ca,G,defaults,false
fr-ca,o,defaults,false
fr-ca,g,defaults,false
fr-ca,l,defaults,false
fr-ca,e,defaults,false
fr-es,G,defaults,false
fr-es,o,defaults,false
fr-es,g,defaults,false
fr-es,l,defaults,false
fr-es,e,defaults,false
fr-gl,G,defaults,false
fr-gl,o,defaults,false
fr-gl,g,defaults,false
fr-gl,l,defaults,false
fr-gl,e,defaults,false
fr-ha,G,defaults,false
fr-ha,o,defaults,false
fr-ha,g,defaults,false
fr-ha,l,defaults,false
fr-ha,e,defaults,false
fr-simple,G,defaults,false
fr-simple,o,defaults,false
fr-simple,g,defaults,false
fr-simple,l,defaults,false
fr-simple,e,defaults,false
fr-zh,G,defaults,false
fr-zh,o,defaults,false
fr-zh,g,defaults,false
fr-zh,l,defaults,false
fr-zh,e,defaults,false
fy-zh,G,defaults,false
fy-zh,o,defaults,false
fy-zh,g,defaults,false
fy-zh,l,defaults,false
fy-zh,e,defaults,false
ga-zh,G,defaults,false
ga-zh,o,defaults,false
ga-zh,g,defaults,false
ga-zh,l,defaults,false
ga-zh,e,defaults,false
gl-ca,G,defaults,false
gl-ca,o,defaults,false
gl-ca,g,defaults,false
gl-ca,l,defaults,false
gl-ca,e,defaults,false
gl-es,G,defaults,false
gl-es,o,defaults,false
gl-es,g,defaults,false
gl-es,l,defaults,false
gl-es,e,defaults,false
gl-fr,G,defaults,false
gl-fr,o,defaults,false
gl-fr,g,defaults,false
gl-fr,l,defaults,false
gl-fr,e,defaults,false
gl-simple,G,defaults,false
gl-simple,o,defaults,false
gl-simple,g,defaults,false
gl-simple,l,defaults,false
gl-simple,e,defaults,false
gl-zh,G,defaults,false
gl-zh,o,defaults,false
gl-zh,g,defaults,false
gl-zh,l,defaults,false
gl-zh,e,defaults,false
gu-zh,G,defaults,false
gu-zh,o,defaults,false
gu-zh,g,defaults,false
gu-zh,l,defaults,false
gu-zh,e,defaults,false
haw-zh,G,defaults,false
haw-zh,o,defaults,false
haw-zh,g,defaults,false
haw-zh,l,defaults,false
haw-zh,e,defaults,false
ha-zh,G,defaults,false
ha-zh,o,defaults,false
ha-zh,g,defaults,false
ha-zh,l,defaults,false
ha-zh,e,defaults,false
he-zh,G,defaults,false
he-zh,o,defaults,false
he-zh,g,defaults,false
he-zh,l,defaults,false
he-zh,e,defaults,false
hi-zh,G,defaults,false
hi-zh,o,defaults,false
hi-zh,g,defaults,false
hi-zh,l,defaults,false
hi-zh,e,defaults,false
hr-zh,G,defaults,false
hr-zh,o,defaults,false
hr-zh,g,defaults,false
hr-zh,l,defaults,false
hr-zh,e,defaults,false
ht-zh,G,defaults,false
ht-zh,o,defaults,false
ht-zh,g,defaults,false
ht-zh,l,defaults,false
ht-zh,e,defaults,false
hu-zh,G,defaults,false
hu-zh,o,defaults,false
hu-zh,g,defaults,false
hu-zh,l,defaults,false
hu-zh,e,defaults,false
hy-zh,G,defaults,false
hy-zh,o,defaults,false
hy-zh,g,defaults,false
hy-zh,l,defaults,false
hy-zh,e,defaults,false
id-zh,G,defaults,false
id-zh,o,defaults,false
id-zh,g,defaults,false
id-zh,l,defaults,false
id-zh,e,defaults,false
ig-zh,G,defaults,false
ig-zh,o,defaults,false
ig-zh,g,defaults,false
ig-zh,l,defaults,false
ig-zh,e,defaults,false
is-zh,G,defaults,false
is-zh,o,defaults,false
is-zh,g,defaults,false
is-zh,l,defaults,false
is-zh,e,defaults,false
it-ca,G,defaults,false
it-ca,o,defaults,false
it-ca,g,defaults,false
it-ca,l,defaults,false
it-ca,e,defaults,false
it-es,G,defaults,false
it-es,o,defaults,false
it-es,g,defaults,false
it-es,l,defaults,false
it-es,e,defaults,false
it-zh,G,defaults,false
it-zh,o,defaults,false
it-zh,g,defaults,false
it-zh,l,defaults,false
it-zh,e,defaults,false
ja-zh,G,defaults,false
ja-zh,o,defaults,false
ja-zh,g,defaults,false
ja-zh,l,defaults,false
ja-zh,e,defaults,false
jv-zh,G,defaults,false
jv-zh,o,defaults,false
jv-zh,g,defaults,false
jv-zh,l,defaults,false
jv-zh,e,defaults,false
ka-zh,G,defaults,false
ka-zh,o,defaults,false
ka-zh,g,defaults,false
ka-zh,l,defaults,false
ka-zh,e,defaults,false
kk-zh,G,defaults,false
kk-zh,o,defaults,false
kk-zh,g,defaults,false
kk-zh,l,defaults,false
kk-zh,e,defaults,false
km-zh,G,defaults,false
km-zh,o,defaults,false
km-zh,g,defaults,false
km-zh,l,defaults,false
km-zh,e,defaults,false
kn-zh,G,defaults,false
kn-zh,o,defaults,false
kn-zh,g,defaults,false
kn-zh,l,defaults,false
kn-zh,e,defaults,false
ko-zh,G,defaults,false
ko-zh,o,defaults,false
ko-zh,g,defaults,false
ko-zh,l,defaults,false
ko-zh,e,defaults,false
ku-zh,G,defaults,false
ku-zh,o,defaults,false
ku-zh,g,defaults,false
ku-zh,l,defaults,false
ku-zh,e,defaults,false
la-zh,G,defaults,false
la-zh,o,defaults,false
la-zh,g,defaults,false
la-zh,l,defaults,false
la-zh,e,defaults,false
lo-zh,G,defaults,false
lo-zh,o,defaults,false
lo-zh,g,defaults,false
lo-zh,l,defaults,false
lo-zh,e,defaults,false
lt-zh,G,defaults,false
lt-zh,o,defaults,false
lt-zh,g,defaults,false
lt-zh,l,defaults,false
lt-zh,e,defaults,false
lv-zh,G,defaults,false
lv-zh,o,defaults,false
lv-zh,g,defaults,false
lv-zh,l,defaults,false
lv-zh,e,defaults,false
mg-zh,G,defaults,false
mg-zh,o,defaults,false
mg-zh,g,defaults,false
mg-zh,l,defaults,false
mg-zh,e,defaults,false
mi-zh,G,defaults,false
mi-zh,o,defaults,false
mi-zh,g,defaults,false
mi-zh,l,defaults,false
mi-zh,e,defaults,false
mk-zh,G,defaults,false
mk-zh,o,defaults,false
mk-zh,g,defaults,false
mk-zh,l,defaults,false
mk-zh,e,defaults,false
ml-zh,G,defaults,false
ml-zh,o,defaults,false
ml-zh,g,defaults,false
ml-zh,l,defaults,false
ml-zh,e,defaults,false
mn-zh,G,defaults,false
mn-zh,o,defaults,false
mn-zh,g,defaults,false
mn-zh,l,defaults,false
mn-zh,e,defaults,false
mr-zh,G,defaults,false
mr-zh,o,defaults,false
mr-zh,g,defaults,false
mr-zh,l,defaults,false
mr-zh,e,defaults,false
ms-zh,G,defaults,false
ms-zh,o,defaults,false
ms-zh,g,defaults,false
ms-zh,l,defaults,false
ms-zh,e,defaults,false
mt-zh,G,defaults,false
mt-zh,o,defaults,false
mt-zh,g,defaults,false
mt-zh,l,defaults,false
mt-zh,e,defaults,false
my-zh,G,defaults,false
my-zh,o,defaults,false
my-zh,g,defaults,false
my-zh,l,defaults,false
my-zh,e,defaults,false
ne-zh,G,defaults,false
ne-zh,o,defaults,false
ne-zh,g,defaults,false
ne-zh,l,defaults,false
ne-zh,e,defaults,false
nl-zh,G,defaults,false
nl-zh,o,defaults,false
nl-zh,g,defaults,false
nl-zh,l,defaults,false
nl-zh,e,defaults,false
no-zh,G,defaults,false
no-zh,o,defaults,false
no-zh,g,defaults,false
no-zh,l,defaults,false
no-zh,e,defaults,false
ny-zh,G,defaults,false
ny-zh,o,defaults,false
ny-zh,g,defaults,false
ny-zh,l,defaults,false
ny-zh,e,defaults,false
oc-es,G,defaults,false
oc-es,o,defaults,false
oc-es,g,defaults,false
oc-es,l,defaults,false
oc-es,e,defaults,false
pa-zh,G,defaults,false
pa-zh,o,defaults,false
pa-zh,g,defaults,false
pa-zh,l,defaults,false
pa-zh,e,defaults,false
pl-zh,G,defaults,false
pl-zh,o,defaults,false
pl-zh,g,defaults,false
pl-zh,l,defaults,false
pl-zh,e,defaults,false
ps-zh,G,defaults,false
ps-zh,o,defaults,false
ps-zh,g,defaults,false
ps-zh,l,defaults,false
ps-zh,e,defaults,false
pt-es,G,defaults,false
pt-es,o,defaults,false
pt-es,g,defaults,false
pt-es,l,defaults,false
pt-es,e,defaults,false
pt-gl,G,defaults,false
pt-gl,o,defaults,false
pt-gl,g,defaults,false
pt-gl,l,defaults,false
pt-gl,e,defaults,false
pt-zh,G,defaults,false
pt-zh,o,defaults,false
pt-zh,g,defaults,false
pt-zh,l,defaults,false
pt-zh,e,defaults,false
ro-es,G,defaults,false
ro-es,o,defaults,false
ro-es,g,defaults,false
ro-es,l,defaults,false
ro-es,e,defaults,false
ro-zh,G,defaults,false
ro-zh,o,defaults,false
ro-zh,g,defaults,false
ro-zh,l,defaults,false
ro-zh,e,defaults,false
ru-uk,G,defaults,false
ru-uk,o,defaults,false
ru-uk,g,defaults,false
ru-uk,l,defaults,false
ru-uk,e,defaults,false
ru-zh,G,defaults,false
ru-zh,o,defaults,false
ru-zh,g,defaults,false
ru-zh,l,defaults,false
ru-zh,e,defaults,false
sd-zh,G,defaults,false
sd-zh,o,defaults,false
sd-zh,g,defaults,false
sd-zh,l,defaults,false
sd-zh,e,defaults,false
simple-ca,G,defaults,false
simple-ca,o,defaults,false
simple-ca,g,defaults,false
simple-ca,l,defaults,false
simple-ca,e,defaults,false
simple-es,G,defaults,false
simple-es,o,defaults,false
simple-es,g,defaults,false
simple-es,l,defaults,false
simple-es,e,defaults,false
simple-eu,G,defaults,false
simple-eu,o,defaults,false
simple-eu,g,defaults,false
simple-eu,l,defaults,false
simple-eu,e,defaults,false
simple-fr,G,defaults,false
simple-fr,o,defaults,false
simple-fr,g,defaults,false
simple-fr,l,defaults,false
simple-fr,e,defaults,false
simple-gl,G,defaults,false
simple-gl,o,defaults,false
simple-gl,g,defaults,false
simple-gl,l,defaults,false
simple-gl,e,defaults,false
simple-zh,G,defaults,false
simple-zh,o,defaults,false
simple-zh,g,defaults,false
simple-zh,l,defaults,false
simple-zh,e,defaults,false
si-zh,G,defaults,false
si-zh,o,defaults,false
si-zh,g,defaults,false
si-zh,l,defaults,false
si-zh,e,defaults,false
sk-zh,G,defaults,false
sk-zh,o,defaults,false
sk-zh,g,defaults,false
sk-zh,l,defaults,false
sk-zh,e,defaults,false
sl-zh,G,defaults,false
sl-zh,o,defaults,false
sl-zh,g,defaults,false
sl-zh,l,defaults,false
sl-zh,e,defaults,false
sm-zh,G,defaults,false
sm-zh,o,defaults,false
sm-zh,g,defaults,false
sm-zh,l,defaults,false
sm-zh,e,defaults,false
sn-zh,G,defaults,false
sn-zh,o,defaults,false
sn-zh,g,defaults,false
sn-zh,l,defaults,false
sn-zh,e,defaults,false
so-zh,G,defaults,false
so-zh,o,defaults,false
so-zh,g,defaults,false
so-zh,l,defaults,false
so-zh,e,defaults,false
sq-zh,G,defaults,false
sq-zh,o,defaults,false
sq-zh,g,defaults,false
sq-zh,l,defaults,false
sq-zh,e,defaults,false
sr-zh,G,defaults,false
sr-zh,o,defaults,false
sr-zh,g,defaults,false
sr-zh,l,defaults,false
sr-zh,e,defaults,false
st-zh,G,defaults,false
st-zh,o,defaults,false
st-zh,g,defaults,false
st-zh,l,defaults,false
st-zh,e,defaults,false
su-zh,G,defaults,false
su-zh,o,defaults,false
su-zh,g,defaults,false
su-zh,l,defaults,false
su-zh,e,defaults,false
sv-zh,G,defaults,false
sv-zh,o,defaults,false
sv-zh,g,defaults,false
sv-zh,l,defaults,false
sv-zh,e,defaults,false
sw-zh,G,defaults,false
sw-zh,o,defaults,false
sw-zh,g,defaults,false
sw-zh,l,defaults,false
sw-zh,e,defaults,false
ta-zh,G,defaults,false
ta-zh,o,defaults,false
ta-zh,g,defaults,false
ta-zh,l,defaults,false
ta-zh,e,defaults,false
te-zh,G,defaults,false
te-zh,o,defaults,false
te-zh,g,defaults,false
te-zh,l,defaults,false
te-zh,e,defaults,false
tg-zh,G,defaults,false
tg-zh,o,defaults,false
tg-zh,g,defaults,false
tg-zh,l,defaults,false
tg-zh,e,defaults,false
th-zh,G,defaults,false
th-zh,o,defaults,false
th-zh,g,defaults,false
th-zh,l,defaults,false
th-zh,e,defaults,false
tl-zh,G,defaults,false
tl-zh,o,defaults,false
tl-zh,g,defaults,false
tl-zh,l,defaults,false
tl-zh,e,defaults,false
tr-zh,G,defaults,false
tr-zh,o,defaults,false
tr-zh,g,defaults,false
tr-zh,l,defaults,false
tr-zh,e,defaults,false
uk-zh,G,defaults,false
uk-zh,o,defaults,false
uk-zh,g,defaults,false
uk-zh,l,defaults,false
uk-zh,e,defaults,false
ur-zh,G,defaults,false
ur-zh,o,defaults,false
ur-zh,g,defaults,false
ur-zh,l,defaults,false
ur-zh,e,defaults,false
uz-zh,G,defaults,false
uz-zh,o,defaults,false
uz-zh,g,defaults,false
uz-zh,l,defaults,false
uz-zh,e,defaults,false
vi-zh,G,defaults,false
vi-zh,o,defaults,false
vi-zh,g,defaults,false
vi-zh,l,defaults,false
vi-zh,e,defaults,false
yi-zh,G,defaults,false
yi-zh,o,defaults,false
yi-zh,g,defaults,false
yi-zh,l,defaults,false
yi-zh,e,defaults,false
yo-zh,G,defaults,false
yo-zh,o,defaults,false
yo-zh,g,defaults,false
yo-zh,l,defaults,false
yo-zh,e,defaults,false
zu-zh,G,defaults,false
zu-zh,o,defaults,false
zu-zh,g,defaults,false
zu-zh,l,defaults,false
zu-zh,e,defaults,false
en-ba,Y,defaults,false
en-ba,a,defaults,false
en-ba,n,defaults,false
en-ba,d,defaults,false
en-ba,e,defaults,false
en-ba,x,defaults,false
fr-ba,Y,defaults,false
fr-ba,a,defaults,false
fr-ba,n,defaults,false
fr-ba,d,defaults,false
fr-ba,e,defaults,false
fr-ba,x,defaults,false
es-ba,Y,defaults,false
es-ba,a,defaults,false
es-ba,n,defaults,false
es-ba,d,defaults,false
es-ba,e,defaults,false
es-ba,x,defaults,false
ru-ba,Y,defaults,false
ru-ba,a,defaults,false
ru-ba,n,defaults,false
ru-ba,d,defaults,false
ru-ba,e,defaults,false
ru-ba,x,defaults,false
ru-be,Y,defaults,false
ru-be,a,defaults,false
ru-be,n,defaults,false
ru-be,d,defaults,false
ru-be,e,defaults,false
ru-be,x,defaults,false
en-ckb,G,defaults,false
en-ckb,o,defaults,false
en-ckb,g,defaults,false
en-ckb,l,defaults,false
en-ckb,e,defaults,false
es-ckb,G,defaults,false
